TortoiseID,EncounterDate,Fieldworker1,Fieldworker2,Fieldworker3,SWC,NewGrowth,ForelegDirt,GeneticsSample,ToxicologySample,ToxDuplicateSample,ToxWholeBloodSample,ErodedNarisLeft,ErodedNarisLeftValue,ErodedNarisRight,ErodedNarisRightValue,OcclusionNarisLeft,OcclusionNarisLeftValue,OcclusionNarisRight,OcclusionNarisRightValue,EdemaEyeLeft,PalpebraeUpperEyeLeft,PalpebraeLowerEyeLeft,PeriocularUpperEyeLeft,PeriocularLowerEyeLeft,EdemaEyeRight,PalpebraeUpperEyeRight,PalpebraeLowerEyeRight,PeriocularUpperEyeRight,PeriocularLowerEyeRight,DischargeEyeLeft,DischargeEyeRight,BulgingEyeLeft,BulgingEyeRight,SunkenEyeLeft,SunkenEyeRight,GlobeEyeLeft,GlobeEyeRight,NaresEyesComments,TraumaHeadDistribution,TraumaHeadSeverity,TraumaHeadChronicity,TraumaGularDistribution,TraumaGularSeverity,TraumaGularChronicity,TraumaPlastronDistribution,TraumaPlastronSeverity,TraumaPlastronChronicity,TraumaCarapaceDistribution,TraumaCarapaceSeverity,TraumaCarapaceChronicity,TraumaLimbsDistribution,TraumaLimbsSeverity,TraumaLimbsChronicity,SkinDamage,SkinDamageDescribe,ScuteBoneReplacement,TraumaComments,LaminaePeeling,LaminaePeelingDescribe,Pitting,PittingDescribe,FungalAreas,FungalAreasDescribe,DiseaseHeadDistribution,DiseaseHeadSeverity,DiseaseHeadChronicity,DiseaseGularDistribution,DiseaseGularSeverity,DiseaseGularChronicity,DiseasePlastronDistribution,DiseasePlastronSeverity,DiseasePlastronChronicity,DiseaseCarapaceDistribution,DiseaseCarapaceSeverity,DiseaseCarapaceChronicity,DiseaseLimbsDistribution,DiseaseLimbsSeverity,DiseaseLimbsChronicity,DiseaseComments,DataMigrated,DataProofed,TortoiseType,TortoiseStatus
BS572,5/26/2012,Chandra Llewellyn,Laura Pavliscak,,7,None,No,,,,,No,1,No,1,None,1,None,1,Yes,2,2,3,1,Yes,2,1,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,1,1,1,1,1,1,2,3,2,N,,Y,Missing several scales on both forelimbs.,No,,No,,No,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,"Whitish-yellow flaking of laminae, especially on dome of carapace.",1,1,Control West,Tracked
BS572,10/5/2012,Wayne Ball,Craig Himmelwright,,7,None,No,,,,,No,1,No,1,None,1,None,1,Yes,1,2,1,1,No,1,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,,1,1,Control West,Tracked
BS572,5/23/2013,Jeff Valentine,Amanda Scheib,,7,None,No,,,,,No,1,No,1,None,1,None,1,Yes,3,2,3,2,Yes,3,2,3,2,Dry Crust,Dry Crust,No,No,,,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,2,3,2,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Control West,Tracked
BS572,9/29/2013,Brian Cohn,Geo Keyes,,7,None,No,Y,N,,,No,1,No,1,None,1,None,1,Yes,2,1,2,1,Yes,2,1,2,1,Damp,Dry Crust,No,No,No,No,Clear-Bright,Clear-Bright,,2,2,2,2,2,2,1,1,1,2,2,2,2,3,2,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,,1,1,Control West,Tracked
BS572,5/23/2014,John Hillman,Brian Cohn,,7,Fine Line,No,N,N,N,,No,1,No,1,None,1,None,1,Yes,2,1,2,2,Yes,2,1,2,2,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,1,1,1,1,1,1,2,2,2,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,3,2,3,1,1,1,,1,1,Control West,Tracked
BS572,9/26/2014,John Hillman,Jay Meyers,,7,Fine Line,No,N,N,N,N,No,1,No,1,None,1,None,1,Yes,2,2,2,3,Yes,2,1,2,3,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Control West,Tracked
BS572,5/18/2015,John Hillman,Jay Meyers,,6,<1 mm,No,,Y,N,N,No,1,No,1,None,1,None,1,Yes,2,1,2,3,Yes,2,1,2,2,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,1,1,1,1,1,1,2,2,2,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,Generalized yellowish flaking on carapace,1,1,Control West,Tracked
BS572,9/18/2015,Amanda Scheib,John Hillman,,7,None,No,,N,N,N,No,1,No,1,None,1,None,1,Yes,2,1,2,1,Yes,2,1,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,1,1,1,2,2,2,2,3,2,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,2,2,3,1,1,1,,1,1,Control West,Tracked
BS572,5/26/2016,Brian Cohn,Cynthia Furman,,6,None,No,,,,,No,1,No,1,None,1,None,1,Yes,3,2,2,3,Yes,1,1,2,2,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,2,3,2,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,,1,0,Control West,Tracked
BS572,9/26/2016,Laura Pavliscak,Chandra Llewellyn,,7,None,No,,,,,No,1,No,1,None,1,None,1,Yes,3,2,3,1,Yes,3,1,3,1,None,None,Yes,Yes,No,No,Clear-Bright,Clear-Bright,EYES SLIGHTLY BULGING,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,,0,0,Control West,Tracked
BS573,10/22/2011,Bryan Reiley,Nicole Stephens,,4,None,No,,,,,No,1,No,1,Partial,2,None,1,Yes,1,1,2,1,Yes,1,1,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,Eyes: dirt in globes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,No,,No,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0,0,Control West,Tracked
BS573,5/20/2012,Shawn Lindey,Geo Keyes,Nicole Stephens,5,None,No,,,,,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Control West,Tracked
BS573,10/8/2012,Shannon DiRuzzo,Wayne Ball,,5,None,No,,,,,No,1,No,1,None,1,None,1,Yes,1,2,1,1,Yes,1,2,1,1,None,None,No,No,Yes,Yes,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Control West,Tracked
BS573,5/20/2013,Chandra Llewellyn,Laura Pavliscak,,6,None,No,,,,,No,1,No,1,None,1,None,1,Yes,2,2,2,1,Yes,2,2,2,1,None,Dry Crust,No,No,,,Clear-Bright,Clear-Bright,Both eyes slightly sunken.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,,N,,Yes,Small areas of thickened yellow peeling,No,,No,,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,,1,1,Control West,Tracked
BS573,6/1/2013,Geo Keyes,Jeff Valentine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chris Grouios: No Health Analyis related data collected, just Health USFWS related data collected. No Health Analysis datasheet exists",1,1,Control West,Tracked
BS573,9/29/2013,Brian Cohn,Geo Keyes,,5,Fine Line,No,Y,N,,,No,1,No,1,None,1,None,1,Yes,2,2,1,1,Yes,2,1,1,1,None,Damp,No,No,Yes,Yes,Clear-Bright,Clear-Bright,Eyes appear slightly recessed,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,Y,"Subcarapacial - LM1 to RM1 , not active",N,,Yes,Poss.  Associated to carapace RM2 trauma,No,,No,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,,1,1,Control West,Tracked
BS573,5/23/2014,John Hillman,Brian Cohn,,5,Fine Line,No,N,N,N,,No,1,No,1,None,1,None,1,Yes,2,1,1,1,Yes,2,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,Y,"MILD SCARRING, healed",N,,No,,No,,No,,1,1,1,2,2,2,2,2,2,3,2,2,1,1,1,,1,1,Control West,Tracked
BS573,9/26/2014,John Hillman,Jay Meyers,,5,None,No,N,N,N,N,No,1,No,1,None,1,None,1,Yes,2,1,2,1,Yes,2,2,2,1,None,None,No,No,Yes,Yes,Clear-Bright;Inflamed Sclera,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,Y,"Fresh, mild skin damage.",N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Control West,Tracked
BS573,5/18/2015,John Hillman,Jay Meyers,,5,Fine Line,No,,Y,N,N,No,1,No,1,None,1,None,1,Yes,2,1,2,1,Yes,2,1,2,1,None,None,No,No,Yes,Yes,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,Y,Mild subcarapacial scarring,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,Mild generalized yellowish flaking,1,1,Control West,Tracked
BS573,9/23/2015,Jay Meyers,La Deana Jeane,,4,<1 mm,No,,N,N,N,No,1,No,1,None,1,None,1,Yes,2,2,3,1,Yes,2,3,3,1,None,None,Yes,Yes,Yes,Yes,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,Y,Old subcarapacial scaring,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,,1,1,Control West,Tracked
BS573,5/24/2016,Cynthia Furman,Brian Cohn,,5,None,No,,,,,Yes,2,Yes,2,None,1,None,1,Yes,3,2,3,1,Yes,3,2,3,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,4,2,2,1,1,1,,1,0,Control West,Tracked
BS573,9/26/2016,Laura Pavliscak,Chandra Llewellyn,,5,None,No,,,,,No,1,No,1,None,1,None,1,Yes,1,3,1,1,Yes,1,3,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,Y,MILD SCARRING BELOW RM1-LM1,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,,0,0,Control West,Tracked
BS574,10/18/2011,Cynthia Furman,Gretchen See,,3,None,No,,,,,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,Dry Crust; Damp,Dry Crust; Damp,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,No,,Yes,"Gular: bone scute replacement; Plastron: bone scute replacement; Carapace: laminae damaged, bone scute replacement;",No,,No,,No,,1,1,1,1,1,1,2,2,3,3,2,3,1,1,1,Plastron: discolored - white yellow; Carapace: discolored - white yellow;,0,0,Control West,Dead (BO 2011)
BS574,10/20/2011,Jay Meyers,Brian Cohn,,3,None,No,,,,,No,1,No,1,None,1,None,1,No,1,1,1,1,Yes,2,1,2,1,None,None,No,Yes,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,No,,No,"Carapace: nuchal missing laminae, toothmark;",No,,No,,No,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,Carapace: whitish flaking - see pictures;,0,0,Control West,Dead (BO 2011)
BS574,5/24/2012,Shawn Lindey,Max Havelka,,3,Fine Line,No,,,,,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,3,2,1,1,1,2,3,2,1,1,1,N,,N,Healed trauma with exposed bone.,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Control West,Dead (BO 2011)
BS574,10/9/2012,Shannon DiRuzzo,Wayne Ball,,4,None,No,,,,,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Control West,Dead (BO 2011)
BS574,5/25/2013,Shannon DiRuzzo,Wayne Ball,,3,None,No,,,,,No,1,No,1,None,1,None,1,Yes,1,1,2,1,Yes,1,1,2,1,None,None,No,No,,,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,,1,1,Control West,Dead (BO 2011)
BS575,10/15/2011,Kelly Herbinson,Gretchen See,,4,,No,,,,,No,1,No,1,None,1,None,1,No,1,1,1,1,Yes,1,2,1,1,Dry Crust; Serous Di,Dry Crust; Serous Di,No,Yes,No,No,,,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,No,,Yes,Carapace: chips with bone scute replacement;,No,,No,,No,,1,1,1,1,1,1,1,1,1,,,,1,1,1,Carapace: Whitish flaking is generalized across carapace;,0,0,Control West,Tracked
BS575,5/27/2012,Laura Pavliscak,Chandra Llewellyn,,7,None,No,,,,,No,1,No,1,None,1,None,1,Yes,2,2,2,2,Yes,2,2,2,2,None,None,Yes,Yes,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,Yellowish laminae flaking- especially concentrated on anterior marginals.,1,1,Control West,Tracked
BS575,10/8/2012,Shannon DiRuzzo,Wayne Ball,,6,None,No,,,,,No,1,No,1,None,1,None,1,Yes,2,1,1,1,Yes,2,1,1,1,None,None,No,Yes,Yes,Yes,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,N,,Y,,Yes,Due to age.,No,,No,,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,,1,1,Control West,Tracked
BS575,5/20/2013,Chandra Llewellyn,Laura Pavliscak,,6,None,No,,,,,No,1,No,1,None,1,None,1,Yes,2,1,2,1,Yes,2,2,2,1,Dry Crust,None,No,No,,,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,Y,Old scars along carapace seam.,Y,,No,,No,,No,,1,1,1,1,1,1,2,2,2,3,2,2,1,1,1,,1,1,Control West,Tracked
BS575,9/29/2013,Brian Cohn,Geo Keyes,,7,None,No,Y,N,,,No,1,No,1,None,1,None,1,Yes,2,1,2,1,Yes,2,1,2,1,None,Damp,No,No,No,No,Clear-Bright,Clear-Bright,,2,2,2,1,1,1,1,1,1,2,2,2,2,3,2,Y,Subcarapacial scarring LM2 to RM2,Y,,No,,No,,No,,1,1,1,1,1,1,2,2,2,3,2,2,3,2,3,,1,1,Control West,Tracked
BS575,5/25/2014,John Hillman,Brian Cohn,,7,None,No,N,N,N,,No,1,No,1,None,1,None,1,Yes,2,2,2,1,Yes,2,2,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,N,,Y,,No,,No,,No,,1,1,1,3,2,2,3,2,3,4,2,2,1,1,1,,1,1,Control West,Tracked
BS575,9/25/2014,John Hillman,Jay Meyers,,7,None,No,N,N,N,N,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,Y,Mild subcarapacial scarring,Y,,No,,No,,No,,1,1,1,1,1,1,4,2,2,4,2,2,1,1,1,,1,1,Control West,Tracked
BS575,5/18/2015,Geo Keyes,Wayne Ball,,7,None,No,,Y,N,N,No,1,No,1,None,1,None,1,Yes,3,2,2,2,Yes,2,2,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,3,2,3,1,1,1,,1,1,Control West,Tracked
BS575,9/22/2015,Jay Meyers,La Deana Jeane,,6,None,No,,N,N,N,No,1,No,1,None,1,None,1,Yes,2,1,2,1,Yes,3,1,3,1,None,None,Yes,Yes,No,No,Clear-Bright,Clear-Bright,Both eyes bulging,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,Y,Old subcarapacial scarring,Y,,No,,No,,No,,1,1,1,1,1,1,2,2,2,3,2,3,1,1,1,,1,1,Control West,Tracked
BS575,5/25/2016,Brian Cohn,Cynthia Furman,,7,None,No,,,,,No,1,No,1,Partial,2,Partial,2,Yes,1,2,1,2,Yes,2,2,1,2,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,2,3,2,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,,1,0,Control West,Tracked
BS575,9/27/2016,Jay Meyers,La Deana Jeane,,7,None,No,,,,,No,1,No,1,None,1,None,1,Yes,1,1,3,2,Yes,1,2,3,2,Dry Crust,Dry Crust,Yes,Yes,Yes,Yes,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,2,3,2,Y,Fresh skin trauma r axillary region. Subcarapacial scarring,Y,"Damaged forelimb scales, bsr on pygal",No,,No,,No,,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,,0,0,Control West,Tracked
BS576,10/15/2011,Cynthia Furman,Sally Boisvert,,5,None,No,,,,,No,1,No,1,Partial,2,None,1,No,1,1,1,1,Yes,2,2,2,1,Dry Crust; None,Dry Crust; None,No,No,Yes,No,Clear-Bright,Clear-Bright,,1,1,1,3,2,2,3,2,2,2,3,2,2,2,3,No,,Yes,"Gular: healed trauma; Plastron: healed trauma; Carapace: healed trauma, bone scute replacement; Limbs: both healed and unhealed trauma, fresh trauma - R forelimb, scales missing ; left hindlimb scale damage on pad.",Yes,,No,,No,,1,1,1,1,1,1,2,2,3,2,2,3,1,1,1,Plastron: areas of lifting laminae (possibly from early trauma).; Carapace: areas of lifting laminae (possibly from early trauma).;,0,0,Control West,Tracked
BS576,5/20/2012,Shannon DiRuzzo,Jacquelyn Smith,,5,None,No,,,,,No,1,No,1,None,1,None,1,Yes,2,2,1,1,Yes,2,1,1,1,None,None,No,No,Yes,Yes,Clear-Bright,Clear-Bright,,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,N,,Y,Multifocal bone scute replacement,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,,1,1,Control West,Tracked
BS576,10/3/2012,Wayne Ball,Craig Himmelwright,,5,None,No,,,,,No,1,No,1,Partial,2,None,1,No,1,1,1,1,No,1,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,N,,Y,,Yes,Laminae peeling multifocal.,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Control West,Tracked
BS576,5/19/2013,Chandra Llewellyn,Jeff Valentine,,5,None,No,,,,,No,1,No,1,None,1,None,1,Yes,3,2,2,1,Yes,2,2,2,1,None,None,No,No,,,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,3,2,2,2,2,2,1,1,1,N,,Y,,Yes,"Old yellowish peeling on V5, V3, V2 
 and costals.",No,,No,,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,,1,1,Control West,Tracked
BS576,9/29/2013,Jeff Valentine,Craig Himmelwright,,5,Fine Line,No,Y,Y,,,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,Dry Crust,Dry Crust,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,3,2,2,2,2,2,1,1,1,N,,Y,,Yes,Lifting lamina edges carapace & plastron,No,,No,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,,1,1,Control West,Tracked
BS576,5/26/2014,Cynthia Furman,Imogen Daly,,5,None,No,N,Y,N,,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,4,4,2,3,4,2,3,4,2,1,1,1,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Control West,Tracked
BS576,9/23/2014,John Hillman,Jay Meyers,,5,None,No,N,Y,N,N,No,1,No,1,None,1,None,1,Yes,2,1,1,1,No,1,1,1,1,Dry Crust,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,3,2,2,3,2,2,3,2,2,1,1,1,N,,Y,,No,,No,,No,,1,1,1,1,1,1,3,2,2,3,2,2,1,1,1,,1,1,Control West,Tracked
BS576,5/19/2015,Wayne Ball,Geo Keyes,,5,None,No,,Y,N,N,No,1,No,1,None,1,None,1,Yes,2,1,2,1,Yes,2,1,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,3,2,2,2,2,2,2,2,2,1,1,1,N,,Y,,Yes,"Peeling on LC3, lifting on plastron",No,,No,,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,,1,1,Control West,Tracked
BS576,9/17/2015,Amanda Scheib,John Hillman,,5,None,No,,N,N,N,No,1,No,1,None,1,None,1,Yes,2,1,2,1,Yes,2,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,N,,Y,,Yes,R/L pectoral & R/L abdominal,No,,No,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,,1,1,Control West,Tracked
BS576,5/23/2016,Cynthia Furman,Brian Cohn,,5,None,No,,,,,No,1,No,1,None,1,None,1,Yes,2,1,2,1,Yes,3,1,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,4,4,2,3,4,2,3,3,2,1,1,1,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,,1,0,Control West,Tracked
BS576,9/25/2016,Jay Meyers,La Deana Jeane,,5,None,No,,,,,No,1,No,1,None,1,None,1,Yes,2,1,2,1,Yes,2,1,3,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,4,2,2,3,2,2,2,2,2,2,2,2,N,,Y,,No,,No,,No,,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,,0,0,Control West,Tracked
BS577,10/17/2011,Cynthia Furman,Gretchen See,,5,None,No,,,,,No,1,No,1,None,1,None,1,Yes,3,2,2,3,Yes,2,1,2,2,Dry Crust; None,Dry Crust; None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,2,3,2,No,,Yes,"Carapace: Chips, broken supracaudal; Limbs: both forelimbs, damaged scales",No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0,0,Control West,Tracked (Missing)
BS577,5/23/2012,Max Havelka,Shawn Lindey,,4,None,No,,,,,No,1,No,1,None,1,None,1,Yes,2,2,2,2,Yes,2,2,2,2,None,None,Yes,Yes,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,N,,N,"Healed trauma, exposed bone on carapace.",No,,No,,No,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,,1,1,Control West,Tracked (Missing)
BS577,10/10/2012,Jay Meyers,Jeff Valentine,,4,None,No,,,,,No,1,No,1,None,1,None,1,Yes,2,1,1,1,Yes,2,1,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,3,3,1,1,1,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Control West,Tracked (Missing)
BS577,5/22/2013,Jeff Valentine,Amanda Scheib,,4,Fine Line,No,,,,,No,1,No,1,None,1,None,1,Yes,2,2,1,2,Yes,2,2,1,1,None,None,No,No,,,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,3,2,1,1,1,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Control West,Tracked (Missing)
BS577,10/5/2013,Brian Cohn,Geo Keyes,,5,Fine Line,No,Y,Y,,,No,1,No,1,None,1,None,1,Yes,2,1,2,1,Yes,2,1,2,1,Dry Crust,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,3,3,1,1,1,N,,N,,No,,Yes,L Abdominal/Femoral seam,No,,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,,1,1,Control West,Tracked (Missing)
BS577,5/25/2014,Jay Meyers,Jeff Valentine,,4,Fine Line,No,N,Y,N,,No,1,No,1,None,1,None,1,Yes,2,2,1,3,Yes,2,2,1,2,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,2,2,2,1,1,1,1,1,1,2,3,2,1,1,1,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,,1,1,Control West,Tracked (Missing)
BS577,9/28/2014,John Hillman,Jay Meyers,,5,Fine Line,No,N,Y,N,Y,No,1,No,1,None,1,None,1,Yes,2,2,1,2,Yes,2,1,2,2,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,2,4,2,1,1,1,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Control West,Tracked (Missing)
BS577,5/20/2015,Geo Keyes,Wayne Ball,,5,None,No,,Y,N,N,No,1,No,1,None,1,None,1,Yes,2,2,2,1,Yes,2,2,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,2,3,2,1,1,1,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Control West,Tracked (Missing)
BS578,10/19/2011,Jay Meyers,Brian Cohn,,6,,No,,,,,No,1,No,1,None,1,Partial,2,Yes,2,1,2,1,Yes,2,1,2,1,Damp,Dry Crust; Damp,No,No,No,No,Clear-Bright,Clear-Bright,Eyes: dirt in fornix,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,No,,No,Carapace: chipping laminae;,No,,No,,No,,1,1,1,1,1,1,,,,1,1,1,1,1,1,Plastron: Whitish flaking;,0,0,Control West,Tracked
BS578,5/20/2012,Max Havelka,Jay Meyers,,5,None,No,,,,,No,1,No,1,None,1,None,1,Yes,2,1,2,1,Yes,2,1,2,1,None,None,No,No,Yes,Yes,Clear-Bright,Clear-Bright,,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,Y,"Healed, not active.",N,Spine in left lower palp and left hind limb,No,,No,,No,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,,1,1,Control West,Tracked
